NOMINA DE AGENTES RETENEDORES DE CAMBIO DE SUJETO ACTUALIZADA CON INFORMACION DE PUBLICACIONES EN EL DIARIO OFICIAL HASTA EL MES ANTERIOR
 
Cuerpo del RUT;Digito Verificador;Nombre/Razon Social;Producto;Codigo Unidad;Nombre Unidad;Regional;Dependencia de DGC
79712340;4;AGRICOLA Y GANADERA MORRO CHICO LIMITADA;GANADO;12205;PUNTA ARENAS;12;
79712980;1;FORESTAL SANTA BLANCA S.A;MADERA;07208;CONSTITUCION;7;
79715220;K;SOC INMOBILIARIA ALMIRANTE LATORRE LIMITADA;CONTRATISTA;16300;LA FLORIDA;16;
79722440;5;CONSTRUCTORA TERRAVAL LIMITADA;CONTRATISTA;15105;NUNOA;13;
79723020;0;FORESTAL GANADERA CARILEMU LTDA;GANADO;11401;COYHAIQUE;11;
79728940;K;EMPRESA CONSTRUCTORA JUAN LUIS PARRA FARRES Y COMPANIA LIMITADA;CONTRATISTA;04101;LA SERENA;4;
79732410;8;HIDROCULTIVOS S A;ESP. HIDROBIOLOS;03201;COPIAPO;3;
79738590;5;CONSTRUCTORA ALVIAL S A;CONTRATISTA;20000;SANTIAGO NORTE;20;
79754970;3;CONSTRUCTORA CLAUDIO BRAVO BARRIOS Y COMPANIA LIMITADA;CONTRATISTA;08201;CONCEPCION;8;
79764840;K;AGRICOLA HORTIFRUT S.A.;BERRIES;20000;SANTIAGO NORTE;20;
79766650;5;CONSTRUCTORA DIGUA LTDA;CONTRATISTA;07201;TALCA;7;
79784300;8;GLADYS PIDDO Y CIA LIMITADA;LEGUMBRE;06201;SAN FERNANDO;6;
79786950;3;CALDERON QUEZADA CIA LTDA;CARNE;05303;VILLA ALEMANA;5;
79786950;3;CALDERON QUEZADA CIA LTDA;GANADO;05303;VILLA ALEMANA;5;
79789050;2;SOC COMERCIAL AGRICOLA E INDUSTRIAL LTDA;PEQ.PROD.AGRICOLA;10101;VALDIVIA;19;
79809870;5;SALMONES TECMAR S A;ESP. HIDROBIOLOS;10301;PUERTO MONTT;10;SI
79810050;5;SOC CONSTRUCTORA E INVERSIONES FOG LIMITADA;CONTRATISTA;15103;PROVIDENCIA;15;
79827140;7;MADERAS TANTAUCO S.A.;MADERA;10401;CASTRO;10;
79827160;1;FUNDICION DE METALES METALBRAS LTDA;CHATARRA;16401;SAN BERNARDO;16;
79843020;3;SOC AGRICOLA GANADERA Y FORESTAL JANS HERMANOS LIMITADA;GANADO;09201;TEMUCO;9;
79847840;0;EMPRESA CONSTRUCTORA ELQUI SPA;CONTRATISTA;04101;LA SERENA;4;
79853280;4;BESALCO DESARROLLOS INMOBILIARIOS S.A.;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
79860760;K;COMERCIALIZADORA CONTRATISTA EN PINTURAS  CEGAN  LIMITADA;CONTRATISTA;16300;LA FLORIDA;16;
79881980;1;CONSTRUCTORA SERGIO JUNEMANN Y CIA LIMITADA;CONTRATISTA;01201;IQUIQUE;1;
79897890;K;CONSTRUCTORA SANTA TERESA LIMITADA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
79901950;7;CONSTRUCTORA CONYVEN LIMITADA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
79905870;7;DISTRIBUIDORA PRODUCTOS ALIMENTICIOS COMAB LTDA;HARINA;20000;SANTIAGO NORTE;20;
79945120;4;FAENADORA DE CARNES BULNES LIMITADA;CARNE;08101;REGIONAL CHILLAN;21;
79953750;8;SOC ELGUETA LIMITADA;CARNE;08401;LOS ANGELES;8;
79973030;8;CARLOS WUTH CONSTRUCCIONES LIMITADA;CONTRATISTA;02201;ANTOFAGASTA;2;
79987520;9;CONSTRUCTORA BELMAR Y RIBBA LIMITADA;CONTRATISTA;16000;SANTIAGO SUR;16;
79998510;1;SOC PILFICAN LIMITADA;ESP. HIDROBIOLOS;10406;ANCUD;10;
80202000;7;CIA MADERERA CHACABUCO LTDA;MADERA;05301;VALPARAISO;5;
80234400;7;FERIAS BIO BIO LIMITADA;PEQ.PROD.AGRICOLA;08401;LOS ANGELES;8;
80634800;7;MODINGER HERMANOS SOCIEDAD ANONIMA;PEQ.PROD.AGRICOLA;10303;PUERTO VARAS;10;
80941800;6;JAIME SOLER E HIJOS S A;CARNE;07101;CURICO;7;
80941800;6;JAIME SOLER E HIJOS S A;GANADO;07101;CURICO;7;
80955900;9;SUAZO GOMEZ S.A. EN LIQUIDACION;HARINA;13000;SANTIAGO CENTRO;13;
81179100;8;SOC AGRICOLA Y AVICOLA PADRE HURTADO LTDA;GANADO;13000;SANTIAGO CENTRO;13;
81189200;9;PARRO ALVARINO Y COMPANIA LIMITADA;GANADO;16000;SANTIAGO SUR;16;
81209700;8;COOPERATIVA AGRICOLA Y LECHERA DE FRUTILLAR LIMITADA;PEQ.PROD.AGRICOLA;10303;PUERTO VARAS;10;
81347000;4;MADERAS TARAPACA LIMITADA.;MADERA;13000;SANTIAGO CENTRO;13;
81376500;4;BRUSONI HERMANOS SOC LTDA;GANADO;15105;NUNOA;13;
81670500;2;COOP CAMPESINA CHACAY SN VICENTE LTDA;TRIGO;08109;SAN CARLOS;21;
81675600;6;HITES S.A.;RETENEDOR C.S. PARA CUMPLIMIENTO DE IVA;13000;SANTIAGO CENTRO;13;
81805700;8;COOP AGRICOLA CONTROL PISQUERO DE ELQUI Y LIMARI LIMITADA;PEQ.PROD.AGRICOLA;04201;OVALLE;4;
81807700;9;SCASSI MADERAS LTDA;MADERA;05501;QUILLOTA;5;
81852700;4;MOLINO PUENTE ALTO SA;PEQ.PROD.AGRICOLA;16300;LA FLORIDA;16;
82000200;8;COOP AGRICOLA LECHERA BIO BIO LTDA;HARINA;08401;LOS ANGELES;8;
82000200;8;COOP AGRICOLA LECHERA BIO BIO LTDA;PEQ.PROD.AGRICOLA;08401;LOS ANGELES;8;
82002200;9;COOP AGRICOLA REMOLACHERA NUBLE C A R LTDA;GANADO;08101;REGIONAL CHILLAN;21;
82400500;1;COOPERATIVA CAMPESINA INTERCOMUNAL PEUMO LTDA;PEQ.PROD.AGRICOLA;06110;SAN VICENTE TAGUA TAGUA;6;
82642300;5;CONSTRUCTORA NAZARETH LTDA, EN QUIEBRA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
83204200;5;CONSTRUCTORA BRISAN LIMITADA;CONTRATISTA;13000;SANTIAGO CENTRO;13;
83285400;K;MOLINO CACHAPOAL LIMITADA;HARINA;08109;SAN CARLOS;21;
83285400;K;MOLINO CACHAPOAL LIMITADA;PEQ.PROD.AGRICOLA;08109;SAN CARLOS;21;
83429800;7;HORMISUR INEIN S A;CONTRATISTA;15103;PROVIDENCIA;15;
83573400;5;INGENIERIA Y CONSTRUCCION NAHMIAS HNOS LIMITADA;CONTRATISTA;13000;SANTIAGO CENTRO;13;
83602600;4;INGENIERIA Y CONSTRUCCIONES DEL PACIFICO LTDA;CONTRATISTA;14000;SANTIAGO PONIENTE;14;
83659400;2;AGRICOLA CHOROMBO S A;GANADO;16000;SANTIAGO SUR;16;
83955000;6;MOLINO RAHUE S A;HARINA;10201;OSORNO;10;
84032700;0;AGRICOLA Y GANADERA LAS VIOLETAS LTDA;GANADO;10201;OSORNO;10;
84056400;2;MAESTRANZA JOMA S.A.;CONTRATISTA;16401;SAN BERNARDO;16;
84241100;9;CONSTRUCTORA TREBOL SPA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
84273800;8;MADERAS SAN MARTIN LIMITADA;PEQ.PROD.AGRICOLA;16401;SAN BERNARDO;16;
84348700;9;ABASTECEDORA DEL COMERCIO SPA;HARINA;15000;SANTIAGO ORIENTE;15;
84394100;1;COMERCIAL DICARCO S A;PEQ.PROD.AGRICOLA;20000;SANTIAGO NORTE;20;
84563200;6;JOSE GONZALEZ Y CIA LTDA;HARINA;10201;OSORNO;10;
84774200;3;INDUSTRIA PESQUERA COSTA AZUL S.A.;ESP. HIDROBIOLOS;05302;VINA DEL MAR;5;
84791300;2;MADERAS PEREZ LTDA;MADERA;13000;SANTIAGO CENTRO;13;
84814500;9;MADERAS BSC LIMITADA;PEQ.PROD.AGRICOLA;05501;QUILLOTA;5;
84820900;7;SUPERMERCADOS ORIENTE SPA;CARNE;09215;VILLARRICA;9;
85000200;2;SOCIEDAD AGRICOLA FUNDO EL CASTILLO LIMI;GANADO;20000;SANTIAGO NORTE;20;
85066600;8;ALBEMARLE LIMITADA;RETENEDOR C.S. PARA CUMPLIMIENTO DE IVA;15000;SANTIAGO ORIENTE;15;SI
85100200;6;INGENIERIA Y CONSTRUCCION VALMAR LTDA;CONTRATISTA;08206;TALCAHUANO;8;
85141100;3;INDUSTRIA MADERERA PROSPERIDAD LIMITADA;MADERA;07201;TALCA;7;
85141100;3;INDUSTRIA MADERERA PROSPERIDAD LIMITADA;PEQ.PROD.AGRICOLA;07201;TALCA;7;
85236200;6;BOETSCH TECNOLOGIAS LIMITADA;CONTRATISTA;20000;SANTIAGO NORTE;20;
85368700;6;SOC CONSTRUCTORA SERGIO DELPERO P LTDA;CONTRATISTA;03201;COPIAPO;3;
85377600;9;TEFRA INGENIERIA SANITARIA LIMITADA;CONTRATISTA;13000;SANTIAGO CENTRO;13;
85461200;K;SODECO CONSTRUCCIONES INTERIORES LIMITADA;CONTRATISTA;13000;SANTIAGO CENTRO;13;
85530700;6;SOC SATURNINO GRACIA CAMPOS E HIJOS LIMI;CARNE;16000;SANTIAGO SUR;16;
85641200;8;ABU-GOSCH Y CIA. LTDA.;CARNE;12205;PUNTA ARENAS;12;
86033700;2;CONSTRUCTORA SOLARI LIMITADA;CONTRATISTA;05302;VINA DEL MAR;5;
86263800;K;SOC CONSTRUCTORA E INMOBILIARIA EDYVEN LTDA;CONTRATISTA;15103;PROVIDENCIA;15;
86541100;6;TERMOSISTEMA LIMITADA EN QUIEBRA;CONTRATISTA;13000;SANTIAGO CENTRO;13;
86559100;4;RAFAEL CUMSILLE Z Y CIA LIMITADA;PEQ.PROD.AGRICOLA;06201;SAN FERNANDO;6;
86699500;1;SOC AGRICOLA ,APICOLA, FORESTAL Y GANADERA LAGUNA NEGRA LIMITADA;GANADO;09201;TEMUCO;9;
86727800;1;SOC AGRICOLA Y COMERCIAL LIMITADA;BERRIES;15000;SANTIAGO ORIENTE;15;
86794000;6;COMPLEJO TORRES DEL PAINE LIMITADA;GANADO;05401;SAN ANTONIO;5;SI
86964200;2;EMPRESA CONSTRUCTORA PEBAL SPA;CONTRATISTA;15103;PROVIDENCIA;15;
87579600;3;INDUSTRIAS CAMPO LINDO S.A.;LEGUMBRE;20000;SANTIAGO NORTE;20;
87627400;0;AGRICOLA ARCO IRIS SPA;GANADO;10201;OSORNO;10;
87680500;6;SOC PESQUERA GALEB LTDA;ESP. HIDROBIOLOS;02201;ANTOFAGASTA;2;
87782700;3;PROCESADORA AGUAS CLARAS LIMITADA;ESP. HIDROBIOLOS;10301;PUERTO MONTT;10;
87851700;8;CONSTRUCTORA MANQUEHUE LTDA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
87935200;2;CONSTRUCTORA RC INGENIEROS LIMITADA;CONTRATISTA;15103;PROVIDENCIA;15;
88020800;4;CONSTRUCTORA Y METALURGICA EMEM LIMITADA;CONTRATISTA;16000;SANTIAGO SUR;16;
88072700;1;SOC AGRICOLA Y GANADERA PEHUEN LIMITADA;GANADO;09109;VICTORIA;9;
88201900;4;EMPRESA CONSTRUCTORA GUZMAN Y LARRAIN SPA;CONTRATISTA;15103;PROVIDENCIA;15;
88290100;9;SOC AGRICOLA COVARRUBIAS FERNANDEZ LTDA;GANADO;13000;SANTIAGO CENTRO;13;
88311500;7;MOLINERA SANTA CLARA LIMITADA;HARINA;08101;REGIONAL CHILLAN;21;
88325800;2;COMPLEJO METALURGICO ALTONORTE S.A.;RETENEDOR C.S. PARA CUMPLIMIENTO DE IVA;02201;ANTOFAGASTA;2;SI
88332900;7;CONSTRUCCIONES Y ESTRUCTURAS DEL SOL LIMITADA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
88396300;8;AGRICOLA Y GANADERA SANTA MARIA LTDA;GANADO;13000;SANTIAGO CENTRO;13;
88481800;1;ICAFAL INGENIERIA Y CONSTRUCCION S A;CONTRATISTA;15000;SANTIAGO ORIENTE;15;SI
88528700;K;AGRICOLA Y FORESTAL ALPINO LIMITADA;GANADO;08401;LOS ANGELES;8;
88547300;8;PESQUERA Y CULTIVOS DE RECURSOS MARINOS;ESP. HIDROBIOLOS;02201;ANTOFAGASTA;2;
88611700;0;INMOBILIARIA Y MOLINERA GAVILLA, SPA.;TRIGO;08201;CONCEPCION;8;
88656600;K;EMPRESA DE OBRAS CIVILES LAS NIEVES S.A.;CONTRATISTA;05401;SAN ANTONIO;5;
88698200;3;SOC AGRICOLA GANADERA Y FORESTAL CRIADERO FREIRE LIMITADA;GANADO;09201;TEMUCO;9;
88893300;K;SOC AGRICOLA PAILLAHUE LTDA;GANADO;10109;LA UNION;19;
88924600;6;GANADERA LOS ARRAYANES LTDA;GANADO;08201;CONCEPCION;8;
88983400;5;ARLAVAN S A;BERRIES;15000;SANTIAGO ORIENTE;15;
89023200;0;INGENIERIA ELECTRICA PLAZA DE ARMAS LIMITADA;CONTRATISTA;15105;NUNOA;13;
89037200;7;SOC MOLINOS SANTA ELENA LIMITADA;PEQ.PROD.AGRICOLA;10101;VALDIVIA;19;
89066200;5;SOC COMERCIAL JOSE MARIN ANTONIN Y COMPANIA LIMITADA;CARNE;12205;PUNTA ARENAS;12;
89176600;9;HAURI HERMANOS LIMITADA;PEQ.PROD.AGRICOLA;09201;TEMUCO;9;
89177600;4;SOC FAENADORA DE CARNES LTDA;CARNE;16300;LA FLORIDA;16;
89187100;7;SOC SERVICHUQUI LIMITADA;CONTRATISTA;02301;CALAMA;2;
89194800;K;COMERCIAL ANTILHUE LIMITADA;GANADO;10101;VALDIVIA;19;
89295700;2;LUIS AGUILAR E HIJO LTDA;HARINA;08109;SAN CARLOS;21;
89295700;2;LUIS AGUILAR E HIJO LTDA;TRIGO;08109;SAN CARLOS;21;
89374200;K;MIGUEL VIAL Y COMPANIA LIMITADA;GANADO;06101;RANCAGUA;6;
89426200;1;SOC DE INVERSIONES KIPPER LIMITADA;ESP. HIDROBIOLOS;03201;COPIAPO;3;
89429100;1;NMC CHILE SPA;CONTRATISTA;15103;PROVIDENCIA;15;
89531600;8;CONSTRUCTORA ADRIANA MENDEZ LEPEZ Y COMPANIA LIMITADA;CONTRATISTA;08201;CONCEPCION;8;
89598000;5;RAMOS Y COMPANIA LIMITADA;HARINA;05701;LOS ANDES;5;
89651600;0;CONSTRUCTORA E INMOBILIARIA MAGAL LIMITADA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
89829900;7;AGRICOLA ROBLE PELLIN LTDA;GANADO;10201;OSORNO;10;
89853600;9;CONSTRUCTORA INGEVEC S.A.;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
89854200;9;SOC AGRICOLA PUENTE NEGRO LIMITADA;GANADO;06201;SAN FERNANDO;6;
89857000;2;CONSTRUCTORA LIMA SPA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
89918800;4;ARAUCO S A;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
89922400;0;AGRICOLA Y COMERCIAL CALLEJAS MIRANDA EXPORTACIONES LIMITADA;BERRIES;15103;PROVIDENCIA;15;
90380000;3;SA FERIA DE LOS AGRICULTORES;GANADO;07201;TALCA;7;
90644000;8;SOC ANONIMA INDUSTRIAL Y COMERCIAL HOFFMANN;TRIGO;10101;VALDIVIA;19;
90831000;4;SOC AGRICOLA LA ROSA SOFRUCO SA;RETENEDOR C.S. PARA CUMPLIMIENTO DE IVA;15103;PROVIDENCIA;15;
91021000;9;INVEXANS S.A.;CHATARRA;15000;SANTIAGO ORIENTE;15;SI
91025000;0;SOCIEDAD ARROCERA DEL SUR S A;PEQ.PROD.AGRICOLA;13000;SANTIAGO CENTRO;13;
91083000;7;EMPRESAS TUCAPEL S A;LEGUMBRE;13000;SANTIAGO CENTRO;13;
91123000;3;PESQUERA IQUIQUE GUANAYE S A;ESP. HIDROBIOLOS;15000;SANTIAGO ORIENTE;15;SI
91237000;3;FERIA DE OSORNO S A;GANADO;10201;OSORNO;10;
91300000;5;EMPRESA CONSTRUCTORA TECSA S A;CONTRATISTA;15000;SANTIAGO ORIENTE;15;SI
91335000;6;INDURA S.A.;CONTRATISTA;14109;MAIPU;14;
91510000;7;EDYCE METALURGICA S.A.;CONTRATISTA;08206;TALCAHUANO;8;
91619000;K;VULCO S A;CHATARRA;16401;SAN BERNARDO;16;
91806000;6;ABASTIBLE S.A.;RETENEDOR CAMBIO DE SUJETO EN GAS;15000;SANTIAGO ORIENTE;15;SI
91901000;2;VICENTE SANCHEZ GATO S A I;TRIGO;07101;CURICO;7;
92156000;1;MOLINO LINDEROS S A;HARINA;16403;BUIN;16;
92840000;K;EIFFEL CONSTRUCCIONES METALICAS S.A;CONTRATISTA;16401;SAN BERNARDO;16;
92920000;4;DISTRIBUIDORA AMERICANA DE PRODUCTOS ALIMENTICIOS S A;HARINA;16000;SANTIAGO SUR;16;
93070000;2;MOLINO DE CASABLANCA S.A. EN LIQUIDACION FORZOSA;PEQ.PROD.AGRICOLA;15000;SANTIAGO ORIENTE;15;
93250000;0;EDITORIAL PLANETA CHILENA SOCIEDAD ANONIMA;VTA DIARIOS, REVISTAS;15103;PROVIDENCIA;15;
93307000;K;SUPERMERCADOS MONTSERRAT S.A.C.;CARNE;20000;SANTIAGO NORTE;20;
93784000;4;FRIGORIFICO Y MATADERO CODECAR S A C E I;CARNE;16000;SANTIAGO SUR;16;
93858000;6;AGRICOLA CORCOVADO S A;MADERA;16401;SAN BERNARDO;16;
93882000;7;CIA MOLINERA EL CISNE S A;TRIGO;16000;SANTIAGO SUR;16;
94282000;3;ESSITY CHILE S.A.;RETENEDOR C.S. PARA CUMPLIMIENTO DE IVA;20000;SANTIAGO NORTE;20;
94455000;3;FERIA BERNEDO SOCIEDAD ANONIMA;GANADO;09201;TEMUCO;9;
94455000;3;FERIA BERNEDO SOCIEDAD ANONIMA;PEQ.PROD.AGRICOLA;09201;TEMUCO;9;
94468000;4;AGROPECUARIA AUSTRAL SA;PEQ.PROD.AGRICOLA;09201;TEMUCO;9;
94599000;7;GLACIARES PACIFICOS S.A.;ESP. HIDROBIOLOS;10301;PUERTO MONTT;10;
94623000;6;SODEXO CHILE SPA;RETENEDOR C.S. PARA CUMPLIMIENTO DE IVA;15103;PROVIDENCIA;15;SI
94995000;K;SIEMENS SOCIEDAD ANONIMA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
95459000;3;NILAHUE S A;GANADO;06101;RANCAGUA;6;
95600000;9;XILOFOR S A;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
95700000;2;CONSTRUCTORA IGNACIO HURTADO LTDA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
95891000;2;EXPORTADORES DEL AGRO S A;ARROZ;14000;SANTIAGO PONIENTE;14;
96439000;2;WALMART CHILE S.A.;GANADO;20000;SANTIAGO NORTE;20;
96502620;7;AGROFORESTAL CAUQUENES SA;PEQ.PROD.AGRICOLA;07401;CAUQUENES;7;
96503680;6;MOLINERA CABILDO S A;TRIGO;14109;MAIPU;14;
96511330;4;PURATOS DE CHILE SPA;HARINA;14109;MAIPU;14;
96511800;4;HIDRAGUA S A C I;CONTRATISTA;15105;NUNOA;13;
96514340;8;MADERAS DIMA S A;MADERA;15000;SANTIAGO ORIENTE;15;
96524510;3;PESQUERA TORRES DEL PAINE LIMITADA;ESP. HIDROBIOLOS;10303;PUERTO VARAS;10;SI
96529480;5;V S L SISTEMAS ESPECIALES DE CONSTRUCCION S A;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
96535070;5;TECNOLOGIA DE LA MADERA SOCIEDAD ANONIMA;CONTRATISTA;20000;SANTIAGO NORTE;20;
96538050;7;CONSTRUCCIONES Y MONTAJES GENERALES S A;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
96540490;2;PROCESADORA DE MADERAS LOS ANGELES S A;MADERA;08401;LOS ANGELES;8;
96545810;7;DISTRIBUIDORA ISLA DEL REY S.A.;ESP. HIDROBIOLOS;20000;SANTIAGO NORTE;20;
96548630;5;ALIMENTOS VALDIVIA S A;ESP. HIDROBIOLOS;15000;SANTIAGO ORIENTE;15;
96554890;4;CIA PAPELERA DEL PACIFICO S A;PAPEL-CARTON;06101;RANCAGUA;6;
96556360;1;CONSTRUCTORA CONDOR S A;CONTRATISTA;13000;SANTIAGO CENTRO;13;
96556930;8;SODEXO SOLUCIONES DE MOTIVACION CHILE S.A.;RETENEDOR C.S. PARA CUMPLIMIENTO DE IVA;15103;PROVIDENCIA;15;SI
96557910;9;ALIMENTOS Y FRUTOS S.A.;PROD. SILVESTRES;20000;SANTIAGO NORTE;20;
96558230;4;CEDRIC MOLLER INGENIERIA Y CONSTRUCCION;CONTRATISTA;16300;LA FLORIDA;16;
96567690;2;MADERAS ANIHUE LTDA;MADERA;10301;PUERTO MONTT;10;
96568780;7;FRIGORIFICO TEMUCO S A;CARNE;09201;TEMUCO;9;
96591010;7;SOC INDUSTRIAL DEL ARROZ S A;LEGUMBRE;13000;SANTIAGO CENTRO;13;
96591240;1;GANADERA Y FORESTAL NACIONAL SA;MADERA;13000;SANTIAGO CENTRO;13;
96599780;6;AGRICOLA FORESTAL Y GANADERA LOS ULMOS S;GANADO;10101;VALDIVIA;19;
96604260;5;MERCOFRUT SPA;PROD. SILVESTRES;15000;SANTIAGO ORIENTE;15;
96613040;7;FORESTAL TROMEN S. A.;MADERA;09201;TEMUCO;9;
96614560;9;MUEBLES MULLER S A;CONTRATISTA;15105;NUNOA;13;
96616070;5;INNOVACION GESTION Y TECNOLOGIA S A;RETENEDOR C.S. PARA CUMPLIMIENTO DE IVA;14000;SANTIAGO PONIENTE;14;
96617310;6;UREN CHILE S A;BERRIES;15103;PROVIDENCIA;15;
96621750;2;HIPERMARC S. A.;HARINA;13000;SANTIAGO CENTRO;13;
96626560;4;AGROVIVO S.A.;GANADO;05302;VINA DEL MAR;5;SI
96627160;4;TRANS NACIONAL AGRICOLA S.A.;LEGUMBRE;15103;PROVIDENCIA;15;
96634750;3;AGRICOLA Y FORESTAL FRUTIFOR LIMITADA;MADERA;07101;CURICO;7;
96637230;3;AGRICOLA PORTOSEGURO S.A.;GANADO;05201;LA LIGUA;5;SI
96641980;6;FUNDINOX CHILE SA;CHATARRA;16401;SAN BERNARDO;16;
96649910;9;MOLINO LLAY LLAY SA;HARINA;05601;SAN FELIPE;5;
96653150;9;YADRAN QUELLON S A;ESP. HIDROBIOLOS;10401;CASTRO;10;
96664360;9;TULSA S A;MADERA;08201;CONCEPCION;8;
96667370;2;PAISAJISMO Y CONSTRUCCION ECOPAISAJE S A;CONTRATISTA;15105;NUNOA;13;
96670410;1;R V SEAFOOD S A;ESP. HIDROBIOLOS;13000;SANTIAGO CENTRO;13;
96676920;3;SERVICIO DE ALIMENTACION REGION DE LOS LAGOS S A;PEQ.PROD.AGRICOLA;10303;PUERTO VARAS;10;
96684480;9;OBRAS Y MONTAJES VIAL S A;CONTRATISTA;08201;CONCEPCION;8;
96687870;3;CONFORMADORA DE METALES LIMITADA;CHATARRA;14000;SANTIAGO PONIENTE;14;
96688610;2;INGENIERIA Y CONSTRUCCION ICAT S A;CONTRATISTA;13000;SANTIAGO CENTRO;13;
96694400;5;GAS DE CHILE S.A.;RETENEDOR CAMBIO DE SUJETO EN GAS;15000;SANTIAGO ORIENTE;15;SI
96699890;3;COMPANIA DE OBRAS Y SERVICIOS SPA;CONTRATISTA;07201;TALCA;7;
96703130;5;CONSERVAS Y CONGELADOS SPA;ESP. HIDROBIOLOS;10301;PUERTO MONTT;10;
96711870;2;CRISTIAN LAY CHILE S.A.;VTA PROD CATALOGO;15000;SANTIAGO ORIENTE;15;
96713680;8;LAMINADORA LOS ANGELES S A;MADERA;08401;LOS ANGELES;8;
96716690;1;SUR CONTINENTE S A;PEQ.PROD.AGRICOLA;15103;PROVIDENCIA;15;
96719240;6;FERIA GANADERA DEL SUR S A;GANADO;10303;PUERTO VARAS;10;
96722540;1;CONSTRUCTORA VELASCO S A;CONTRATISTA;10303;PUERTO VARAS;10;
96723340;4;TODO ALIMENTO S A;ESP. HIDROBIOLOS;10301;PUERTO MONTT;10;
96756160;6;TECNO TRUSS S A;CONTRATISTA;20000;SANTIAGO NORTE;20;
96767170;3;AGRICOLA CAMPO LINDO S A;GANADO;10109;LA UNION;19;
96773060;2;EXCAVACIONES Y PROYECTOS DE CHILE S A;CONTRATISTA;20000;SANTIAGO NORTE;20;
96781640;K;COMERCIAL E INDUSTRIAL DELVA S A;CONTRATISTA;16401;SAN BERNARDO;16;
96786880;9;SACYR CHILE S A;RETENEDOR C.S. PARA CUMPLIMIENTO DE IVA;15000;SANTIAGO ORIENTE;15;SI
96787270;9;AMO Y COMPANIA S A;CONTRATISTA;16000;SANTIAGO SUR;16;
96787990;8;SINERGIA INMOBILIARIA S.A.;RETENEDOR C.S. PARA CUMPLIMIENTO DE IVA;15000;SANTIAGO ORIENTE;15;
96789760;4;COMERCIAL MIRASOL S A;ESP. HIDROBIOLOS;10301;PUERTO MONTT;10;
96790160;1;FUNDICION LOMAS COLORADAS LIMITADA;CHATARRA;08201;CONCEPCION;8;
96797010;7;PRODUCTOS CORAN S A;ARROZ;07201;TALCA;7;
96797970;8;COMERCIAL E INDUSTRIAL HUEQUEN S A;TRIGO;08401;LOS ANGELES;8;
96803460;K;SHERWIN WILLIAMS CHILE S A;RETENEDOR C.S. PARA CUMPLIMIENTO DE IVA;16401;SAN BERNARDO;16;
96809500;5;INGENIERIA Y CONSTRUCCION TIEMPO NUEVO LIMITADA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
96815010;3;CONSTRUCTORA 3L EN LIQUIDACI&#xD3;N S.A;CONTRATISTA;15103;PROVIDENCIA;15;
96818280;3;ALIMENTOS LEBU S A;ESP. HIDROBIOLOS;08303;LEBU;8;
96823180;4;CONSTRUCTORA NOVACASAS S.A.;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
96828300;6;BASH SEGURIDAD S A;CONTRATISTA;20000;SANTIAGO NORTE;20;
96828530;0;FEGASUR S A CORRETAJES Y REMATES;GANADO;08401;LOS ANGELES;8;
96831820;9;CIA INSTALAC MONTAJES PROY ELECTRDE CONTROL Y CORRIENTES DEBILES S A;CONTRATISTA;13000;SANTIAGO CENTRO;13;
96840930;1;CONSTRUCTORA INPROMEC S A;CONTRATISTA;05302;VINA DEL MAR;5;
96845220;7;AQUAMONT S A;ESP. HIDROBIOLOS;15000;SANTIAGO ORIENTE;15;
96849960;2;PESQUERA SACHO S A;ESP. HIDROBIOLOS;10301;PUERTO MONTT;10;
96854180;3;TORALLA SOCIEDAD ANONIMA;ESP. HIDROBIOLOS;10401;CASTRO;10;
96855220;1;L G M INGENIERIA Y CONSTRUCCION S A;CONTRATISTA;13000;SANTIAGO CENTRO;13;
96857770;0;INDUMONTT S A;CONTRATISTA;13000;SANTIAGO CENTRO;13;
96857790;5;AGROFRUTA MAFIL S A;PEQ.PROD.AGRICOLA;10101;VALDIVIA;19;
96862280;3;COMACO S A;MADERA;08206;TALCAHUANO;8;
96867620;2;GESTION DE EXPORTACIONES FRUTICOLAS S.A.;RETENEDOR C.S. PARA CUMPLIMIENTO DE IVA;16403;BUIN;16;
96869030;2;CONSTRUCTORA CUEVAS Y PURCELL S A;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
96870380;3;OHL  AUSTRAL S A;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
